timestamp,yaw,pitch,tof1,tof2,tof3,tof4
2025-07-15 10:54:35.155,-35,0,393,0,0,0
2025-07-15 10:54:35.174,-35,0,393,0,0,0
2025-07-15 10:54:35.194,-35,0,392,0,0,0
2025-07-15 10:54:35.214,-35,0,392,0,0,0
2025-07-15 10:54:35.235,-35,0,392,0,0,0
2025-07-15 10:54:35.254,-35,0,393,0,0,0
2025-07-15 10:54:35.275,-35,0,393,0,0,0
2025-07-15 10:54:35.294,-35,0,393,0,0,0
2025-07-15 10:54:35.315,-35,0,393,0,0,0
2025-07-15 10:54:35.334,-35,0,393,0,0,0
2025-07-15 10:54:35.355,-35,0,393,0,0,0
2025-07-15 10:54:35.375,-35,0,393,0,0,0
2025-07-15 10:54:35.395,-35,0,392,0,0,0
2025-07-15 10:54:35.415,-30,0,392,0,0,0
2025-07-15 10:54:35.435,-30,0,392,0,0,0
2025-07-15 10:54:35.455,-30,0,393,0,0,0
2025-07-15 10:54:35.475,-30,0,393,0,0,0
2025-07-15 10:54:35.495,-30,0,391,0,0,0
2025-07-15 10:54:35.515,-30,0,391,0,0,0
2025-07-15 10:54:35.535,-30,0,391,0,0,0
2025-07-15 10:54:35.555,-30,0,387,0,0,0
2025-07-15 10:54:35.575,-30,0,387,0,0,0
2025-07-15 10:54:35.595,-30,0,382,0,0,0
2025-07-15 10:54:35.615,-30,0,382,0,0,0
2025-07-15 10:54:35.636,-30,0,379,0,0,0
2025-07-15 10:54:35.655,-30,0,379,0,0,0
2025-07-15 10:54:35.676,-30,0,379,0,0,0
2025-07-15 10:54:35.695,-30,0,379,0,0,0
2025-07-15 10:54:35.715,-30,0,379,0,0,0
2025-07-15 10:54:35.736,-30,0,373,0,0,0
2025-07-15 10:54:35.755,-30,0,373,0,0,0
2025-07-15 10:54:35.775,-30,0,373,0,0,0
2025-07-15 10:54:35.795,-30,0,373,0,0,0
2025-07-15 10:54:35.815,-30,0,373,0,0,0
2025-07-15 10:54:35.836,-30,0,373,0,0,0
2025-07-15 10:54:35.855,-30,0,373,0,0,0
2025-07-15 10:54:35.876,-30,0,373,0,0,0
2025-07-15 10:54:35.895,-30,0,373,0,0,0
2025-07-15 10:54:35.916,-30,0,373,0,0,0
2025-07-15 10:54:35.936,-30,0,373,0,0,0
2025-07-15 10:54:35.955,-30,0,373,0,0,0
2025-07-15 10:54:35.975,-30,0,373,0,0,0
2025-07-15 10:54:35.996,-30,0,374,0,0,0
2025-07-15 10:54:36.015,-30,0,374,0,0,0
2025-07-15 10:54:36.036,-30,0,375,0,0,0
2025-07-15 10:54:36.055,-30,0,375,0,0,0
2025-07-15 10:54:36.075,-30,0,375,0,0,0
2025-07-15 10:54:36.095,-30,0,374,0,0,0
2025-07-15 10:54:36.115,-30,0,374,0,0,0
2025-07-15 10:54:36.135,-30,0,373,0,0,0
2025-07-15 10:54:36.155,-30,0,373,0,0,0
2025-07-15 10:54:36.175,-30,0,373,0,0,0
2025-07-15 10:54:36.195,-30,0,374,0,0,0
2025-07-15 10:54:36.215,-25,0,374,0,0,0
2025-07-15 10:54:36.235,-25,0,374,0,0,0
2025-07-15 10:54:36.255,-25,0,374,0,0,0
2025-07-15 10:54:36.275,-25,0,374,0,0,0
2025-07-15 10:54:36.295,-25,0,370,0,0,0
2025-07-15 10:54:36.315,-25,0,370,0,0,0
2025-07-15 10:54:36.335,-25,0,367,0,0,0
2025-07-15 10:54:36.355,-25,0,367,0,0,0
2025-07-15 10:54:36.375,-25,0,367,0,0,0
2025-07-15 10:54:36.394,-25,0,364,0,0,0
2025-07-15 10:54:36.415,-25,0,364,0,0,0
2025-07-15 10:54:36.434,-25,0,361,0,0,0
2025-07-15 10:54:36.455,-25,0,361,0,0,0
2025-07-15 10:54:36.476,-25,0,361,0,0,0
2025-07-15 10:54:36.495,-25,0,356,0,0,0
2025-07-15 10:54:36.517,-25,0,356,0,0,0
2025-07-15 10:54:36.535,-25,0,356,0,0,0
2025-07-15 10:54:36.557,-25,0,356,0,0,0
2025-07-15 10:54:36.581,-25,0,356,0,0,0
2025-07-15 10:54:36.595,-25,0,355,0,0,0
2025-07-15 10:54:36.615,-25,0,355,0,0,0
2025-07-15 10:54:36.635,-25,0,355,0,0,0
2025-07-15 10:54:36.655,-25,0,356,0,0,0
2025-07-15 10:54:36.675,-25,0,356,0,0,0
2025-07-15 10:54:36.715,-25,0,356,0,0,0
2025-07-15 10:54:36.735,-25,0,356,0,0,0
2025-07-15 10:54:36.755,-25,0,356,0,0,0
2025-07-15 10:54:36.775,-25,0,356,0,0,0
2025-07-15 10:54:36.799,-25,0,355,0,0,0
2025-07-15 10:54:36.815,-25,0,355,0,0,0
2025-07-15 10:54:36.835,-25,0,355,0,0,0
2025-07-15 10:54:36.855,-25,0,357,0,0,0
2025-07-15 10:54:36.875,-25,0,357,0,0,0
2025-07-15 10:54:36.895,-25,0,356,0,0,0
2025-07-15 10:54:36.915,-25,0,356,0,0,0
2025-07-15 10:54:36.935,-25,0,356,0,0,0
2025-07-15 10:54:36.955,-25,0,356,0,0,0
2025-07-15 10:54:36.975,-25,0,356,0,0,0
2025-07-15 10:54:36.995,-25,0,355,0,0,0
2025-07-15 10:54:37.015,-20,0,355,0,0,0
2025-07-15 10:54:37.035,-20,0,355,0,0,0
2025-07-15 10:54:37.055,-20,0,356,0,0,0
2025-07-15 10:54:37.075,-20,0,356,0,0,0
2025-07-15 10:54:37.095,-20,0,354,0,0,0
2025-07-15 10:54:37.115,-20,0,354,0,0,0
2025-07-15 10:54:37.135,-20,0,354,0,0,0
2025-07-15 10:54:37.155,-20,0,352,0,0,0
2025-07-15 10:54:37.175,-20,0,352,0,0,0
2025-07-15 10:54:37.195,-20,0,348,0,0,0
2025-07-15 10:54:37.215,-20,0,348,0,0,0
2025-07-15 10:54:37.235,-20,0,348,0,0,0
2025-07-15 10:54:37.255,-20,0,347,0,0,0
2025-07-15 10:54:37.275,-20,0,347,0,0,0
2025-07-15 10:54:37.295,-20,0,344,0,0,0
2025-07-15 10:54:37.315,-20,0,344,0,0,0
2025-07-15 10:54:37.335,-20,0,344,0,0,0
2025-07-15 10:54:37.355,-20,0,344,0,0,0
2025-07-15 10:54:37.375,-20,0,344,0,0,0
2025-07-15 10:54:37.395,-20,0,343,0,0,0
2025-07-15 10:54:37.415,-20,0,343,0,0,0
2025-07-15 10:54:37.435,-20,0,343,0,0,0
2025-07-15 10:54:37.455,-20,0,343,0,0,0
2025-07-15 10:54:37.475,-20,0,343,0,0,0
2025-07-15 10:54:37.495,-20,0,343,0,0,0
2025-07-15 10:54:37.515,-20,0,343,0,0,0
2025-07-15 10:54:37.535,-20,0,343,0,0,0
2025-07-15 10:54:37.555,-20,0,343,0,0,0
2025-07-15 10:54:37.575,-20,0,343,0,0,0
2025-07-15 10:54:37.595,-20,0,343,0,0,0
2025-07-15 10:54:37.615,-20,0,343,0,0,0
2025-07-15 10:54:37.635,-20,0,343,0,0,0
2025-07-15 10:54:37.655,-20,0,344,0,0,0
2025-07-15 10:54:37.675,-20,0,344,0,0,0
2025-07-15 10:54:37.695,-20,0,342,0,0,0
2025-07-15 10:54:37.715,-20,0,342,0,0,0
2025-07-15 10:54:37.735,-20,0,342,0,0,0
2025-07-15 10:54:37.755,-20,0,343,0,0,0
2025-07-15 10:54:37.775,-20,0,343,0,0,0
2025-07-15 10:54:37.795,-20,0,342,0,0,0
2025-07-15 10:54:37.815,-15,0,342,0,0,0
2025-07-15 10:54:37.835,-15,0,342,0,0,0
2025-07-15 10:54:37.855,-15,0,343,0,0,0
2025-07-15 10:54:37.875,-15,0,343,0,0,0
2025-07-15 10:54:37.895,-15,0,342,0,0,0
2025-07-15 10:54:37.915,-15,0,342,0,0,0
2025-07-15 10:54:37.935,-15,0,342,0,0,0
2025-07-15 10:54:37.955,-15,0,340,0,0,0
2025-07-15 10:54:37.978,-15,0,340,0,0,0
2025-07-15 10:54:37.995,-15,0,338,0,0,0
2025-07-15 10:54:38.015,-15,0,338,0,0,0
2025-07-15 10:54:38.040,-15,0,338,0,0,0
2025-07-15 10:54:38.055,-15,0,335,0,0,0
2025-07-15 10:54:38.075,-15,0,335,0,0,0
2025-07-15 10:54:38.095,-15,0,334,0,0,0
2025-07-15 10:54:38.114,-15,0,334,0,0,0
2025-07-15 10:54:38.136,-15,0,334,0,0,0
2025-07-15 10:54:38.155,-15,0,333,0,0,0
2025-07-15 10:54:38.174,-15,0,333,0,0,0
2025-07-15 10:54:38.194,-15,0,334,0,0,0
2025-07-15 10:54:38.215,-15,0,334,0,0,0
2025-07-15 10:54:38.234,-15,0,334,0,0,0
2025-07-15 10:54:38.254,-15,0,334,0,0,0
2025-07-15 10:54:38.275,-15,0,334,0,0,0
2025-07-15 10:54:38.294,-15,0,334,0,0,0
2025-07-15 10:54:38.314,-15,0,334,0,0,0
2025-07-15 10:54:38.335,-15,0,334,0,0,0
2025-07-15 10:54:38.354,-15,0,333,0,0,0
2025-07-15 10:54:38.374,-15,0,333,0,0,0
2025-07-15 10:54:38.395,-15,0,332,0,0,0
2025-07-15 10:54:38.414,-15,0,332,0,0,0
2025-07-15 10:54:38.434,-15,0,332,0,0,0
2025-07-15 10:54:38.455,-15,0,333,0,0,0
2025-07-15 10:54:38.474,-15,0,333,0,0,0
2025-07-15 10:54:38.495,-15,0,334,0,0,0
2025-07-15 10:54:38.515,-15,0,334,0,0,0
2025-07-15 10:54:38.535,-15,0,334,0,0,0
2025-07-15 10:54:38.554,-15,0,334,0,0,0
2025-07-15 10:54:38.575,-15,0,334,0,0,0
2025-07-15 10:54:38.595,-15,0,333,0,0,0
2025-07-15 10:54:38.615,-10,0,333,0,0,0
2025-07-15 10:54:38.635,-10,0,333,0,0,0
2025-07-15 10:54:38.654,-10,0,334,0,0,0
2025-07-15 10:54:38.674,-10,0,334,0,0,0
2025-07-15 10:54:38.694,-10,0,331,0,0,0
2025-07-15 10:54:38.714,-10,0,331,0,0,0
2025-07-15 10:54:38.735,-10,0,331,0,0,0
2025-07-15 10:54:38.756,-10,0,331,0,0,0
2025-07-15 10:54:38.775,-10,0,331,0,0,0
2025-07-15 10:54:38.796,-10,0,329,0,0,0
2025-07-15 10:54:38.816,-10,0,329,0,0,0
2025-07-15 10:54:38.835,-10,0,329,0,0,0
2025-07-15 10:54:38.855,-10,0,327,0,0,0
2025-07-15 10:54:38.875,-10,0,327,0,0,0
2025-07-15 10:54:38.895,-10,0,327,0,0,0
2025-07-15 10:54:38.915,-10,0,327,0,0,0
2025-07-15 10:54:38.934,-10,0,327,0,0,0
2025-07-15 10:54:38.956,-10,0,327,0,0,0
2025-07-15 10:54:38.975,-10,0,327,0,0,0
2025-07-15 10:54:38.995,-10,0,327,0,0,0
2025-07-15 10:54:39.014,-10,0,327,0,0,0
2025-07-15 10:54:39.036,-10,0,327,0,0,0
2025-07-15 10:54:39.055,-10,0,327,0,0,0
2025-07-15 10:54:39.075,-10,0,327,0,0,0
2025-07-15 10:54:39.096,-10,0,327,0,0,0
2025-07-15 10:54:39.136,-10,0,327,0,0,0
2025-07-15 10:54:39.155,-10,0,327,0,0,0
2025-07-15 10:54:39.175,-10,0,328,0,0,0
2025-07-15 10:54:39.195,-10,0,328,0,0,0
2025-07-15 10:54:39.215,-10,0,328,0,0,0
2025-07-15 10:54:39.235,-10,0,328,0,0,0
2025-07-15 10:54:39.255,-10,0,328,0,0,0
2025-07-15 10:54:39.275,-10,0,328,0,0,0
2025-07-15 10:54:39.294,-10,0,328,0,0,0
2025-07-15 10:54:39.315,-10,0,328,0,0,0
2025-07-15 10:54:39.337,-10,0,328,0,0,0
2025-07-15 10:54:39.356,-10,0,328,0,0,0
2025-07-15 10:54:39.375,-10,0,327,0,0,0
2025-07-15 10:54:39.396,-10,0,327,0,0,0
2025-07-15 10:54:39.415,-5,0,327,0,0,0
2025-07-15 10:54:39.435,-5,0,327,0,0,0
2025-07-15 10:54:39.459,-5,0,327,0,0,0
2025-07-15 10:54:39.475,-5,0,327,0,0,0
2025-07-15 10:54:39.498,-5,0,327,0,0,0
2025-07-15 10:54:39.516,-5,0,326,0,0,0
2025-07-15 10:54:39.535,-5,0,326,0,0,0
2025-07-15 10:54:39.555,-5,0,326,0,0,0
2025-07-15 10:54:39.576,-5,0,326,0,0,0
2025-07-15 10:54:39.595,-5,0,326,0,0,0
2025-07-15 10:54:39.615,-5,0,325,0,0,0
2025-07-15 10:54:39.635,-5,0,325,0,0,0
2025-07-15 10:54:39.665,-5,0,325,0,0,0
2025-07-15 10:54:39.674,-5,0,325,0,0,0
2025-07-15 10:54:39.695,-5,0,325,0,0,0
2025-07-15 10:54:39.714,-5,0,326,0,0,0
2025-07-15 10:54:39.734,-5,0,326,0,0,0
2025-07-15 10:54:39.755,-5,0,326,0,0,0
2025-07-15 10:54:39.774,-5,0,324,0,0,0
2025-07-15 10:54:39.794,-5,0,324,0,0,0
2025-07-15 10:54:39.815,-5,0,325,0,0,0
2025-07-15 10:54:39.834,-5,0,325,0,0,0
2025-07-15 10:54:39.855,-5,0,325,0,0,0
2025-07-15 10:54:39.876,-5,0,324,0,0,0
2025-07-15 10:54:39.895,-5,0,324,0,0,0
2025-07-15 10:54:39.915,-5,0,325,0,0,0
2025-07-15 10:54:39.936,-5,0,325,0,0,0
2025-07-15 10:54:39.956,-5,0,325,0,0,0
2025-07-15 10:54:39.975,-5,0,325,0,0,0
2025-07-15 10:54:39.995,-5,0,325,0,0,0
2025-07-15 10:54:40.015,-5,0,324,0,0,0
2025-07-15 10:54:40.034,-5,0,324,0,0,0
2025-07-15 10:54:40.055,-5,0,324,0,0,0
2025-07-15 10:54:40.075,-5,0,325,0,0,0
2025-07-15 10:54:40.095,-5,0,325,0,0,0
2025-07-15 10:54:40.118,-5,0,325,0,0,0
2025-07-15 10:54:40.135,-5,0,325,0,0,0
2025-07-15 10:54:40.156,-5,0,325,0,0,0
2025-07-15 10:54:40.175,-5,0,326,0,0,0
2025-07-15 10:54:40.194,-5,0,326,0,0,0
2025-07-15 10:54:40.216,0,0,325,0,0,0
2025-07-15 10:54:40.236,0,0,325,0,0,0
2025-07-15 10:54:40.255,0,0,325,0,0,0
2025-07-15 10:54:40.275,0,0,325,0,0,0
2025-07-15 10:54:40.295,0,0,325,0,0,0
2025-07-15 10:54:40.315,0,0,324,0,0,0
2025-07-15 10:54:40.335,0,0,324,0,0,0
2025-07-15 10:54:40.356,0,0,324,0,0,0
2025-07-15 10:54:40.376,0,0,327,0,0,0
2025-07-15 10:54:40.395,0,0,327,0,0,0
2025-07-15 10:54:40.415,0,0,325,0,0,0
2025-07-15 10:54:40.434,0,0,325,0,0,0
2025-07-15 10:54:40.455,0,0,325,0,0,0
2025-07-15 10:54:40.475,0,0,327,0,0,0
2025-07-15 10:54:40.495,0,0,327,0,0,0
2025-07-15 10:54:40.515,0,0,327,0,0,0
2025-07-15 10:54:40.535,0,0,327,0,0,0
2025-07-15 10:54:40.556,0,0,327,0,0,0
2025-07-15 10:54:40.576,0,0,328,0,0,0
2025-07-15 10:54:40.594,0,0,328,0,0,0
2025-07-15 10:54:40.617,0,0,327,0,0,0
2025-07-15 10:54:40.635,0,0,327,0,0,0
2025-07-15 10:54:40.660,0,0,327,0,0,0
2025-07-15 10:54:40.675,0,0,326,0,0,0
2025-07-15 10:54:40.695,0,0,326,0,0,0
2025-07-15 10:54:40.715,0,0,326,0,0,0
2025-07-15 10:54:40.735,0,0,327,0,0,0
2025-07-15 10:54:40.756,0,0,327,0,0,0
2025-07-15 10:54:40.778,0,0,328,0,0,0
2025-07-15 10:54:40.796,0,0,328,0,0,0
2025-07-15 10:54:40.816,0,0,328,0,0,0
2025-07-15 10:54:40.836,0,0,328,0,0,0
2025-07-15 10:54:40.855,0,0,328,0,0,0
2025-07-15 10:54:40.875,0,0,327,0,0,0
2025-07-15 10:54:40.895,0,0,327,0,0,0
2025-07-15 10:54:40.915,0,0,327,0,0,0
2025-07-15 10:54:40.935,0,0,328,0,0,0
2025-07-15 10:54:40.956,0,0,328,0,0,0
2025-07-15 10:54:40.975,0,0,328,0,0,0
2025-07-15 10:54:40.996,0,0,328,0,0,0
2025-07-15 10:54:41.015,5,0,328,0,0,0
2025-07-15 10:54:41.038,5,0,327,0,0,0
2025-07-15 10:54:41.057,5,0,327,0,0,0
2025-07-15 10:54:41.075,5,0,328,0,0,0
2025-07-15 10:54:41.095,5,0,328,0,0,0
2025-07-15 10:54:41.115,5,0,328,0,0,0
2025-07-15 10:54:41.135,5,0,329,0,0,0
2025-07-15 10:54:41.158,5,0,329,0,0,0
2025-07-15 10:54:41.175,5,0,330,0,0,0
2025-07-15 10:54:41.195,5,0,330,0,0,0
2025-07-15 10:54:41.215,5,0,330,0,0,0
2025-07-15 10:54:41.235,5,0,330,0,0,0
2025-07-15 10:54:41.255,5,0,330,0,0,0
2025-07-15 10:54:41.276,5,0,332,0,0,0
2025-07-15 10:54:41.297,5,0,332,0,0,0
2025-07-15 10:54:41.316,5,0,332,0,0,0
2025-07-15 10:54:41.336,5,0,334,0,0,0
2025-07-15 10:54:41.356,5,0,334,0,0,0
2025-07-15 10:54:41.376,5,0,334,0,0,0
2025-07-15 10:54:41.396,5,0,334,0,0,0
2025-07-15 10:54:41.416,5,0,334,0,0,0
2025-07-15 10:54:41.436,5,0,333,0,0,0
2025-07-15 10:54:41.456,5,0,333,0,0,0
2025-07-15 10:54:41.476,5,0,334,0,0,0
2025-07-15 10:54:41.496,5,0,334,0,0,0
2025-07-15 10:54:41.517,5,0,334,0,0,0
2025-07-15 10:54:41.536,5,0,334,0,0,0
2025-07-15 10:54:41.556,5,0,334,0,0,0
2025-07-15 10:54:41.576,5,0,334,0,0,0
2025-07-15 10:54:41.597,5,0,334,0,0,0
2025-07-15 10:54:41.617,5,0,334,0,0,0
2025-07-15 10:54:41.637,5,0,334,0,0,0
2025-07-15 10:54:41.656,5,0,334,0,0,0
2025-07-15 10:54:41.677,5,0,334,0,0,0
2025-07-15 10:54:41.696,5,0,334,0,0,0
2025-07-15 10:54:41.716,5,0,334,0,0,0
2025-07-15 10:54:41.736,5,0,335,0,0,0
2025-07-15 10:54:41.756,5,0,335,0,0,0
2025-07-15 10:54:41.776,5,0,335,0,0,0
2025-07-15 10:54:41.796,5,0,335,0,0,0
2025-07-15 10:54:41.816,10,0,335,0,0,0
2025-07-15 10:54:41.836,10,0,333,0,0,0
2025-07-15 10:54:41.856,10,0,333,0,0,0
2025-07-15 10:54:41.877,10,0,334,0,0,0
2025-07-15 10:54:41.896,10,0,334,0,0,0
2025-07-15 10:54:41.916,10,0,334,0,0,0
2025-07-15 10:54:41.936,10,0,336,0,0,0
2025-07-15 10:54:41.955,10,0,336,0,0,0
2025-07-15 10:54:41.976,10,0,337,0,0,0
2025-07-15 10:54:41.996,10,0,337,0,0,0
2025-07-15 10:54:42.017,10,0,337,0,0,0
2025-07-15 10:54:42.036,10,0,329,0,0,0
2025-07-15 10:54:42.057,10,0,329,0,0,0
2025-07-15 10:54:42.077,10,0,342,0,0,0
2025-07-15 10:54:42.096,10,0,342,0,0,0
2025-07-15 10:54:42.116,10,0,342,0,0,0
2025-07-15 10:54:42.136,10,0,344,0,0,0
2025-07-15 10:54:42.156,10,0,344,0,0,0
2025-07-15 10:54:42.176,10,0,342,0,0,0
2025-07-15 10:54:42.196,10,0,342,0,0,0
2025-07-15 10:54:42.217,10,0,342,0,0,0
2025-07-15 10:54:42.236,10,0,343,0,0,0
2025-07-15 10:54:42.256,10,0,343,0,0,0
2025-07-15 10:54:42.276,10,0,343,0,0,0
2025-07-15 10:54:42.296,10,0,343,0,0,0
2025-07-15 10:54:42.316,10,0,343,0,0,0
2025-07-15 10:54:42.337,10,0,342,0,0,0
2025-07-15 10:54:42.356,10,0,342,0,0,0
2025-07-15 10:54:42.378,10,0,342,0,0,0
2025-07-15 10:54:42.396,10,0,343,0,0,0
2025-07-15 10:54:42.416,10,0,343,0,0,0
2025-07-15 10:54:42.435,10,0,342,0,0,0
2025-07-15 10:54:42.456,10,0,342,0,0,0
2025-07-15 10:54:42.476,10,0,342,0,0,0
2025-07-15 10:54:42.495,10,0,343,0,0,0
2025-07-15 10:54:42.516,10,0,343,0,0,0
2025-07-15 10:54:42.536,10,0,343,0,0,0
2025-07-15 10:54:42.556,10,0,343,0,0,0
2025-07-15 10:54:42.575,10,0,343,0,0,0
2025-07-15 10:54:42.597,10,0,343,0,0,0
2025-07-15 10:54:42.616,15,0,343,0,0,0
2025-07-15 10:54:42.636,15,0,343,0,0,0
2025-07-15 10:54:42.657,15,0,343,0,0,0
2025-07-15 10:54:42.676,15,0,345,0,0,0
2025-07-15 10:54:42.696,15,0,345,0,0,0
2025-07-15 10:54:42.716,15,0,345,0,0,0
2025-07-15 10:54:42.736,15,0,347,0,0,0
2025-07-15 10:54:42.756,15,0,347,0,0,0
2025-07-15 10:54:42.777,15,0,350,0,0,0
2025-07-15 10:54:42.796,15,0,350,0,0,0
2025-07-15 10:54:42.816,15,0,350,0,0,0
2025-07-15 10:54:42.837,15,0,351,0,0,0
2025-07-15 10:54:42.855,15,0,351,0,0,0
2025-07-15 10:54:42.876,15,0,354,0,0,0
2025-07-15 10:54:42.896,15,0,354,0,0,0
2025-07-15 10:54:42.915,15,0,354,0,0,0
2025-07-15 10:54:42.936,15,0,355,0,0,0
2025-07-15 10:54:42.956,15,0,355,0,0,0
2025-07-15 10:54:42.978,15,0,357,0,0,0
2025-07-15 10:54:42.995,15,0,357,0,0,0
2025-07-15 10:54:43.016,15,0,357,0,0,0
2025-07-15 10:54:43.035,15,0,354,0,0,0
2025-07-15 10:54:43.056,15,0,354,0,0,0
2025-07-15 10:54:43.076,15,0,356,0,0,0
2025-07-15 10:54:43.095,15,0,356,0,0,0
2025-07-15 10:54:43.116,15,0,356,0,0,0
2025-07-15 10:54:43.135,15,0,354,0,0,0
2025-07-15 10:54:43.158,15,0,354,0,0,0
2025-07-15 10:54:43.176,15,0,354,0,0,0
2025-07-15 10:54:43.196,15,0,354,0,0,0
2025-07-15 10:54:43.215,15,0,354,0,0,0
2025-07-15 10:54:43.237,15,0,356,0,0,0
2025-07-15 10:54:43.255,15,0,356,0,0,0
2025-07-15 10:54:43.278,15,0,355,0,0,0
2025-07-15 10:54:43.316,15,0,355,0,0,0
2025-07-15 10:54:43.336,15,0,356,0,0,0
2025-07-15 10:54:43.356,15,0,356,0,0,0
2025-07-15 10:54:43.375,15,0,356,0,0,0
2025-07-15 10:54:43.396,15,0,356,0,0,0
2025-07-15 10:54:43.416,20,0,356,0,0,0
2025-07-15 10:54:43.436,20,0,355,0,0,0
2025-07-15 10:54:43.457,20,0,355,0,0,0
2025-07-15 10:54:43.476,20,0,357,0,0,0
2025-07-15 10:54:43.496,20,0,357,0,0,0
2025-07-15 10:54:43.516,20,0,357,0,0,0
2025-07-15 10:54:43.538,20,0,359,0,0,0
2025-07-15 10:54:43.556,20,0,359,0,0,0
2025-07-15 10:54:43.576,20,0,362,0,0,0
2025-07-15 10:54:43.597,20,0,362,0,0,0
2025-07-15 10:54:43.615,20,0,362,0,0,0
2025-07-15 10:54:43.638,20,0,366,0,0,0
2025-07-15 10:54:43.657,20,0,366,0,0,0
2025-07-15 10:54:43.676,20,0,371,0,0,0
2025-07-15 10:54:43.696,20,0,371,0,0,0
2025-07-15 10:54:43.717,20,0,371,0,0,0
2025-07-15 10:54:43.737,20,0,371,0,0,0
2025-07-15 10:54:43.756,20,0,371,0,0,0
2025-07-15 10:54:43.776,20,0,372,0,0,0
2025-07-15 10:54:43.796,20,0,372,0,0,0
2025-07-15 10:54:43.818,20,0,372,0,0,0
2025-07-15 10:54:43.836,20,0,372,0,0,0
2025-07-15 10:54:43.857,20,0,372,0,0,0
2025-07-15 10:54:43.876,20,0,371,0,0,0
2025-07-15 10:54:43.896,20,0,371,0,0,0
2025-07-15 10:54:43.916,20,0,371,0,0,0
2025-07-15 10:54:43.938,20,0,372,0,0,0
2025-07-15 10:54:43.956,20,0,372,0,0,0
2025-07-15 10:54:43.976,20,0,371,0,0,0
2025-07-15 10:54:43.996,20,0,371,0,0,0
2025-07-15 10:54:44.018,20,0,371,0,0,0
2025-07-15 10:54:44.036,20,0,371,0,0,0
2025-07-15 10:54:44.055,20,0,371,0,0,0
2025-07-15 10:54:44.076,20,0,371,0,0,0
2025-07-15 10:54:44.096,20,0,372,0,0,0
2025-07-15 10:54:44.116,20,0,372,0,0,0
2025-07-15 10:54:44.138,20,0,371,0,0,0
2025-07-15 10:54:44.156,20,0,371,0,0,0
2025-07-15 10:54:44.178,20,0,372,0,0,0
2025-07-15 10:54:44.197,20,0,372,0,0,0
2025-07-15 10:54:44.217,25,0,372,0,0,0
2025-07-15 10:54:44.236,25,0,362,0,0,0
2025-07-15 10:54:44.259,25,0,362,0,0,0
2025-07-15 10:54:44.277,25,0,376,0,0,0
2025-07-15 10:54:44.296,25,0,376,0,0,0
2025-07-15 10:54:44.319,25,0,376,0,0,0
2025-07-15 10:54:44.337,25,0,381,0,0,0
2025-07-15 10:54:44.358,25,0,381,0,0,0
2025-07-15 10:54:44.376,25,0,381,0,0,0
2025-07-15 10:54:44.396,25,0,383,0,0,0
2025-07-15 10:54:44.418,25,0,383,0,0,0
2025-07-15 10:54:44.438,25,0,387,0,0,0
2025-07-15 10:54:44.457,25,0,387,0,0,0
2025-07-15 10:54:44.476,25,0,387,0,0,0
2025-07-15 10:54:44.497,25,0,393,0,0,0
2025-07-15 10:54:44.516,25,0,393,0,0,0
2025-07-15 10:54:44.539,25,0,395,0,0,0
2025-07-15 10:54:44.556,25,0,395,0,0,0
2025-07-15 10:54:44.577,25,0,395,0,0,0
2025-07-15 10:54:44.597,25,0,395,0,0,0
2025-07-15 10:54:44.617,25,0,395,0,0,0
2025-07-15 10:54:44.638,25,0,394,0,0,0
2025-07-15 10:54:44.657,25,0,394,0,0,0
2025-07-15 10:54:44.679,25,0,394,0,0,0
2025-07-15 10:54:44.696,25,0,394,0,0,0
2025-07-15 10:54:44.716,25,0,394,0,0,0
2025-07-15 10:54:44.739,25,0,394,0,0,0
2025-07-15 10:54:44.758,25,0,394,0,0,0
2025-07-15 10:54:44.776,25,0,394,0,0,0
2025-07-15 10:54:44.796,25,0,394,0,0,0
2025-07-15 10:54:44.818,25,0,394,0,0,0
2025-07-15 10:54:44.836,25,0,396,0,0,0
2025-07-15 10:54:44.858,25,0,396,0,0,0
2025-07-15 10:54:44.878,25,0,396,0,0,0
2025-07-15 10:54:44.896,25,0,394,0,0,0
2025-07-15 10:54:44.917,25,0,394,0,0,0
2025-07-15 10:54:44.938,25,0,394,0,0,0
2025-07-15 10:54:44.956,25,0,394,0,0,0
2025-07-15 10:54:44.978,25,0,394,0,0,0
2025-07-15 10:54:44.999,30,0,394,0,0,0
2025-07-15 10:54:45.020,30,0,394,0,0,0
2025-07-15 10:54:45.036,30,0,394,0,0,0
2025-07-15 10:54:45.056,30,0,394,0,0,0
2025-07-15 10:54:45.077,30,0,394,0,0,0
2025-07-15 10:54:45.097,30,0,399,0,0,0
2025-07-15 10:54:45.117,30,0,399,0,0,0
2025-07-15 10:54:45.137,30,0,404,0,0,0
2025-07-15 10:54:45.156,30,0,404,0,0,0
2025-07-15 10:54:45.178,30,0,404,0,0,0
2025-07-15 10:54:45.197,30,0,410,0,0,0
2025-07-15 10:54:45.217,30,0,410,0,0,0
2025-07-15 10:54:45.236,30,0,416,0,0,0
2025-07-15 10:54:45.256,30,0,416,0,0,0
2025-07-15 10:54:45.277,30,0,416,0,0,0
2025-07-15 10:54:45.296,30,0,423,0,0,0
2025-07-15 10:54:45.316,30,0,423,0,0,0
2025-07-15 10:54:45.336,30,0,422,0,0,0
2025-07-15 10:54:45.356,30,0,422,0,0,0
